-59.81258961760692,-100.11219297633909
-59.80986453654384,-100.09039503948262
-60.17290836093143,-99.83771956290997
-60.91254598416017,-99.35662633976634
-61.93529091088308,-98.76614674710422
-63.08208628008352,-98.08396352226679
-64.42359487637324,-97.29606306126283
-66.06630976359344,-96.37476843645275
-67.86358988822694,-95.37438135646403
-69.76488431770053,-94.3400150234117
-71.70850208928829,-93.32653801803671
-73.65391456058636,-92.27592989702201
-75.59154895311418,-91.25864095969747
-77.47257970120441,-90.2718883429021
-79.36780784983922,-89.24576147634662
-81.22779781254403,-88.23983768133448
-83.1963113033818,-87.16822717039719
-85.2091742724923,-86.01879144539376
-87.26196796410999,-84.82709013792521
-89.37932261861852,-83.59381660183769
-91.37923097442685,-82.41535856607787
-93.27548707257307,-81.29916928552234
-95.19114238908577,-80.419419034055
-97.04594114196641,-79.63198036919395
-98.77139620075239,-78.7613386080543
-100.41362128346367,-77.78748838353827
-102.02842289284071,-76.76064466713558
-103.73770140617572,-75.62873122710796
-105.40335250245401,-74.3032205188008
-106.81375503004905,-72.92081575664885
-108.03644919703474,-71.27272076657384
-108.68263783487102,-69.3946179706413
-108.69115948500286,-67.28752008994381
-107.92045754459176,-65.19405681307899
-106.42406254995295,-63.552248394691915
-104.44692258574587,-62.45582837879258
-102.27166090622318,-61.82908604401122
-100.01595746643572,-61.6210468242967
-97.73513633168773,-61.93915309157278
-95.59539254019147,-62.86002268964686
-93.59590697431196,-64.1028554664136
-91.65637413552365,-65.43407027884962
-89.67298485339185,-66.70284095251155
-87.69356534459963,-67.89908908488904
-85.65242524228591,-68.98013577128515
-83.59852897133169,-69.97911178635316
-81.50751433730981,-71.00016620169592
-79.35323270174182,-72.09435392134255
-77.10364640428692,-73.2658177985564
-74.90986121074664,-74.45679555294403
-72.76467551712982,-75.69046787330893
-70.57682166179504,-76.95179963938185
-68.43804551461996,-78.33308817656658
-66.50729886572847,-79.92608938691905
-64.88582853068766,-81.84343148239812
-63.615364114694714,-83.9948289126567
-62.98251714872974,-86.36773123872834
-63.18124195976227,-88.74413488450033
-63.31673707274976,-89.20082110132563
